freq num average numcdf
132803 1 81262.000 14615504
132841 1 81221.000 14615505
132855 1 81210.000 14615506
132911 1 80441.000 14615507
132917 1 80940.000 14615508
132925 1 81187.000 14615509
132930 1 81178.000 14615510
132934 1 80168.000 14615511
132942 1 81129.000 14615512
132974 1 80906.000 14615513
132997 1 81142.000 14615514
133009 1 80943.000 14615515
133020 1 80944.000 14615516
133030 1 80766.000 14615517
133111 1 80981.000 14615518
133143 1 78364.000 14615519
133165 1 80979.000 14615520
133167 1 81039.000 14615521
133183 1 81000.000 14615522
133231 1 77120.000 14615523
133240 1 80359.000 14615524
133264 1 80879.000 14615525
133269 1 80974.000 14615526
133275 1 79424.000 14615527
133278 1 80971.000 14615528
133293 1 80963.000 14615529
133298 1 80959.000 14615530
133370 1 80869.000 14615531
133376 1 80729.000 14615532
133386 1 80863.000 14615533
133422 1 80326.000 14615534
133423 1 80507.000 14615535
133513 1 80830.000 14615536
133517 1 80501.000 14615537
133529 1 80818.000 14615538
133572 1 80506.000 14615539
133576 1 79625.000 14615540
133620 1 80338.000 14615541
133641 1 80152.000 14615542
133664 1 80738.000 14615543
133769 1 80516.000 14615544
133773 1 80634.000 14615545
133777 1 75639.000 14615546
133778 1 80541.000 14615547
133810 1 80425.000 14615548
133854 1 80484.000 14615549
133858 1 80615.000 14615550
133907 1 80592.000 14615551
133918 1 80585.000 14615552
133938 1 80358.000 14615553
133973 1 80545.000 14615554
134069 1 80493.000 14615555
134103 1 80435.000 14615556
134140 1 80449.000 14615557
134204 1 80412.000 14615558
134241 1 80385.000 14615559
134412 1 80274.000 14615560
134424 1 80189.000 14615561
134469 1 80243.000 14615562
134486 1 80241.000 14615563
134516 1 79174.000 14615564
134530 1 80089.000 14615565
134541 1 80186.000 14615566
134570 1 80194.000 14615567
134578 1 49984.000 14615568
134590 1 80178.000 14615569
134613 2 80138.500 14615571
134635 1 80136.000 14615572
134710 1 80110.000 14615573
134712 1 80110.000 14615574
134736 1 80090.000 14615575
134745 1 78556.000 14615576
134752 1 80045.000 14615577
134781 1 79901.000 14615578
134792 1 80060.000 14615579
134808 1 79900.000 14615580
134827 1 80039.000 14615581
134831 1 79881.000 14615582
134870 1 79718.000 14615583
134904 1 79992.000 14615584
135036 1 79795.000 14615585
135045 1 78729.000 14615586
135071 1 79896.000 14615587
135073 1 76774.000 14615588
135082 1 79890.000 14615589
135086 1 79883.000 14615590
135133 1 79825.000 14615591
135154 1 79845.000 14615592
135179 1 79832.000 14615593
135216 1 79811.000 14615594
135299 1 79719.000 14615595
135318 1 79749.000 14615596
135328 1 77069.000 14615597
135348 1 79323.000 14615598
135374 1 79716.000 14615599
135375 1 79568.000 14615600
135417 1 78388.000 14615601
135463 1 79652.000 14615602
135469 1 79653.000 14615603
135487 1 79639.000 14615604
135535 1 79449.000 14615605
135547 1 79245.000 14615606
135602 1 76130.000 14615607
135712 1 79460.000 14615608
135754 1 78292.000 14615609
135763 1 79282.000 14615610
135767 1 75943.000 14615611
135783 1 79433.000 14615612
135791 1 78039.000 14615613
135802 1 79466.000 14615614
135803 1 78604.000 14615615
135864 1 76869.000 14615616
135884 1 78686.000 14615617
135899 1 78441.000 14615618
135920 1 62976.000 14615619
135989 1 79321.000 14615620
136019 1 78475.000 14615621
136057 1 79014.000 14615622
136066 1 78464.000 14615623
136067 1 79309.000 14615624
136092 1 79218.000 14615625
136138 1 79270.000 14615626
136185 1 78415.000 14615627
136210 1 79169.000 14615628
136219 1 79062.000 14615629
136222 1 76575.000 14615630
136249 1 76234.000 14615631
136272 1 79193.000 14615632
136285 1 79174.000 14615633
136297 1 79145.000 14615634
136300 1 71164.000 14615635
136321 1 79117.000 14615636
136348 1 78856.000 14615637
136368 1 79136.000 14615638
136406 1 79115.000 14615639
136424 1 79104.000 14615640
136504 1 78989.000 14615641
136601 1 78431.000 14615642
136606 1 78996.000 14615643
136655 1 74084.000 14615644
136685 1 78953.000 14615645
136694 1 78755.000 14615646
136702 2 78941.000 14615648
136784 1 78885.000 14615649
136789 1 78833.000 14615650
136795 1 78890.000 14615651
136815 1 78873.000 14615652
136816 1 78873.000 14615653
136870 1 78795.000 14615654
136916 1 78585.000 14615655
136953 1 78794.000 14615656
136973 1 78779.000 14615657
136996 1 78431.000 14615658
137030 2 78754.000 14615660
137033 1 73400.000 14615661
137036 1 78752.000 14615662
137042 1 78748.000 14615663
137088 1 78722.000 14615664
137179 1 78611.000 14615665
137207 1 78652.000 14615666
137221 1 77280.000 14615667
137223 1 75219.000 14615668
137227 2 76093.000 14615670
137250 1 78617.000 14615671
137254 1 78624.000 14615672
137267 2 78235.000 14615674
137282 1 77562.000 14615675
137351 1 78568.000 14615676
137400 1 78498.000 14615677
137401 1 78506.000 14615678
137418 1 77491.000 14615679
137482 1 78470.000 14615680
137502 1 78471.000 14615681
137511 1 78331.000 14615682
137522 1 77048.000 14615683
137533 1 78435.000 14615684
137541 1 77422.000 14615685
137566 1 78445.000 14615686
137576 1 78422.000 14615687
137598 1 78430.000 14615688
137659 1 78344.000 14615689
137742 1 78335.000 14615690
137865 1 77942.000 14615691
137879 1 78265.000 14615692
137883 1 78219.000 14615693
137907 1 78254.000 14615694
137937 1 78214.000 14615695
137948 1 77546.000 14615696
137984 1 78210.000 14615697
138066 1 78164.000 14615698
138095 1 78147.000 14615699
138112 1 78135.000 14615700
138113 1 78136.000 14615701
138137 1 78069.000 14615702
138173 1 78100.000 14615703
138232 1 71821.000 14615704
138250 1 77538.000 14615705
138275 1 77834.000 14615706
138327 1 77430.000 14615707
138444 1 77949.000 14615708
138471 1 75821.000 14615709
138608 1 77190.000 14615710
138610 1 77807.000 14615711
138619 1 77851.000 14615712
138651 1 77662.000 14615713
138667 1 77776.000 14615714
138730 1 77701.000 14615715
138735 1 76910.000 14615716
138762 1 77566.000 14615717
138782 1 76850.000 14615718
138805 1 77694.000 14615719
138826 1 77736.000 14615720
138829 1 77734.000 14615721
138838 1 77725.000 14615722
138884 1 77702.000 14615723
138890 1 77689.000 14615724
138901 1 74966.000 14615725
138930 1 77567.000 14615726
138936 1 77665.000 14615727
138992 1 74764.000 14615728
139036 1 76602.000 14615729
139066 1 77244.000 14615730
139077 1 77594.000 14615731
139125 1 77499.000 14615732
139139 1 77539.000 14615733
139162 1 72683.000 14615734
139226 1 77257.000 14615735
139232 1 76601.000 14615736
139236 1 75793.000 14615737
139260 1 73806.000 14615738
139273 1 77427.000 14615739
139276 1 77042.000 14615740
139289 1 77469.000 14615741
139296 1 77229.000 14615742
139327 1 77452.000 14615743
139348 1 77444.000 14615744
139355 1 77438.000 14615745
139362 1 77137.000 14615746
139456 1 77384.000 14615747
139472 1 77115.000 14615748
139482 1 76404.000 14615749
139499 1 77310.000 14615750
139505 1 77279.000 14615751
139546 1 77334.000 14615752
139552 1 77326.000 14615753
139581 1 77021.000 14615754
139584 1 75521.000 14615755
139592 1 75473.000 14615756
139598 1 77306.000 14615757
139612 1 77298.000 14615758
139620 1 77267.000 14615759
139654 1 72428.000 14615760
139660 1 71555.000 14615761
139710 1 77238.000 14615762
139798 1 77180.000 14615763
139800 1 77131.000 14615764
139806 1 76982.000 14615765
139809 1 75017.000 14615766
139812 1 77170.000 14615767
139822 1 74489.000 14615768
139843 1 77162.000 14615769
139888 1 77145.000 14615770
139891 1 77143.000 14615771
139964 1 77101.000 14615772
139967 1 76847.000 14615773
140062 1 77045.000 14615774
140109 1 77023.000 14615775
140129 1 76548.000 14615776
140166 1 76495.000 14615777
140168 1 76561.000 14615778
140222 1 76309.000 14615779
140247 1 76788.000 14615780
140287 1 76923.000 14615781
140306 1 76407.000 14615782
140308 1 76881.000 14615783
140330 1 76902.000 14615784
140337 1 76895.000 14615785
140348 1 75936.000 14615786
140368 1 76867.000 14615787
140405 1 76825.000 14615788
140433 1 76232.000 14615789
140437 1 76702.000 14615790
140462 1 76831.000 14615791
140474 1 72005.000 14615792
140484 1 76808.000 14615793
140500 1 76810.000 14615794
140525 1 76790.000 14615795
140567 1 76573.000 14615796
140574 1 76649.000 14615797
140586 1 74854.000 14615798
140660 1 76720.000 14615799
140666 1 76409.000 14615800
140683 1 76707.000 14615801
140696 1 76614.000 14615802
140705 1 76696.000 14615803
140726 1 76172.000 14615804
140740 1 76642.000 14615805
140792 1 76233.000 14615806
140805 1 75759.000 14615807
140813 1 76639.000 14615808
140857 1 76582.000 14615809
140879 1 76442.000 14615810
140915 1 76552.000 14615811
140986 1 75334.000 14615812
141006 1 76527.000 14615813
141010 1 76532.000 14615814
141076 1 76496.000 14615815
141133 2 76100.000 14615817
141173 1 76443.000 14615818
141189 1 76431.000 14615819
141215 1 73790.000 14615820
141264 1 76388.000 14615821
141277 1 76261.000 14615822
141326 1 76361.000 14615823
141333 1 76356.000 14615824
141348 1 76348.000 14615825
141377 1 75725.000 14615826
141412 1 76313.000 14615827
141474 1 76271.000 14615828
141504 1 75805.000 14615829
141505 1 74917.000 14615830
141515 1 76047.000 14615831
141531 1 47080.000 14615832
141550 1 76234.000 14615833
141565 1 75233.000 14615834
141622 1 75322.000 14615835
141681 1 76170.000 14615836
141687 1 76146.000 14615837
141700 1 76145.000 14615838
141715 1 76147.000 14615839
141718 1 71704.000 14615840
141732 1 76018.000 14615841
141762 3 75457.700 14615844
141770 1 76121.000 14615845
141782 1 76115.000 14615846
141787 1 76099.000 14615847
141790 1 76016.000 14615848
141822 1 76065.000 14615849
141869 1 76067.000 14615850
141880 1 76004.000 14615851
141913 1 76045.000 14615852
141989 1 75998.000 14615853
141990 1 71896.000 14615854
142043 1 75951.000 14615855
142078 1 75955.000 14615856
142080 1 69680.000 14615857
142085 1 75559.000 14615858
142097 1 75924.000 14615859
142146 1 69738.000 14615860
142151 1 75638.000 14615861
142291 1 69643.000 14615862
142295 1 75051.000 14615863
142314 1 75744.000 14615864
142339 1 75817.000 14615865
142355 1 75806.000 14615866
142417 1 75776.000 14615867
142424 1 75709.000 14615868
142505 1 75729.000 14615869
142524 1 75715.000 14615870
142633 1 75563.000 14615871
142642 1 74518.000 14615872
142660 1 72685.000 14615873
142696 1 75628.000 14615874
142721 1 75540.000 14615875
142756 1 75559.000 14615876
142797 1 75574.000 14615877
142833 1 75519.000 14615878
142887 1 75526.000 14615879
142889 1 75232.000 14615880
142893 1 75523.000 14615881
142935 1 74760.000 14615882
142967 1 74632.000 14615883
142971 1 69551.000 14615884
142995 1 75449.000 14615885
143007 1 75340.000 14615886
143015 1 75457.000 14615887
143029 1 75435.000 14615888
143040 1 75445.000 14615889
143041 1 75435.000 14615890
143047 1 74174.000 14615891
143079 1 75425.000 14615892
143133 1 75301.000 14615893
143251 1 75333.000 14615894
143275 1 75322.000 14615895
143276 1 75294.000 14615896
143321 1 74654.000 14615897
143343 1 75279.000 14615898
143347 1 74763.000 14615899
143361 1 74569.000 14615900
143371 1 75100.000 14615901
143389 1 74992.000 14615902
143430 1 75226.000 14615903
143451 1 75219.000 14615904
143475 1 74900.000 14615905
143487 1 74811.000 14615906
143500 1 75204.000 14615907
143514 1 75196.000 14615908
143527 1 75070.000 14615909
143610 1 75146.000 14615910
143641 1 73644.000 14615911
143681 1 74776.000 14615912
143703 1 75098.000 14615913
143734 1 74971.000 14615914
143752 1 75068.000 14615915
143778 1 75058.000 14615916
143822 1 75029.000 14615917
143860 1 75002.000 14615918
143864 1 74908.000 14615919
143876 1 68126.000 14615920
143894 1 74055.000 14615921
143910 1 74613.000 14615922
143936 1 74976.000 14615923
143937 1 74974.000 14615924
143947 1 74970.000 14615925
143995 1 74945.000 14615926
144051 1 74916.000 14615927
144061 1 74903.000 14615928
144079 1 74818.000 14615929
144096 1 74893.000 14615930
144143 1 74692.000 14615931
144163 1 74652.000 14615932
144190 1 74793.000 14615933
144198 1 74627.000 14615934
144252 1 74782.000 14615935
144290 1 36524.000 14615936
144302 1 74735.000 14615937
144323 1 74595.000 14615938
144357 1 74460.000 14615939
144359 1 73792.000 14615940
144379 1 74653.000 14615941
144405 1 74692.000 14615942
144406 1 74530.000 14615943
144440 1 74715.000 14615944
144445 1 74607.000 14615945
144446 1 73084.000 14615946
144487 1 74666.000 14615947
144493 1 73987.000 14615948
144557 1 74654.000 14615949
144677 1 73765.000 14615950
144728 1 74404.000 14615951
144756 1 74432.000 14615952
144763 1 74548.000 14615953
144764 1 71172.000 14615954
144796 1 74521.000 14615955
144799 1 74530.000 14615956
144830 1 74114.000 14615957
144898 1 74449.000 14615958
144906 1 74470.000 14615959
144907 1 74409.000 14615960
144910 1 74472.000 14615961
144917 1 74013.000 14615962
145016 1 74160.000 14615963
145029 1 74399.000 14615964
145055 1 73829.000 14615965
145058 1 73296.000 14615966
145165 1 74341.000 14615967
145221 1 74313.000 14615968
145295 1 74275.000 14615969
145329 1 68894.000 14615970
145335 1 74255.000 14615971
145358 1 74233.000 14615972
145362 1 73901.000 14615973
145420 1 74112.000 14615974
145542 1 74146.000 14615975
145598 1 73874.000 14615976
145709 1 73894.000 14615977
145760 1 73948.000 14615978
145772 1 74031.000 14615979
145802 1 74014.000 14615980
145823 1 73831.000 14615981
145860 1 72881.000 14615982
145879 1 73330.000 14615983
145932 1 73544.000 14615984
145975 1 73421.000 14615985
146021 1 73905.000 14615986
146045 1 73888.000 14615987
146089 1 72233.000 14615988
146093 1 73818.000 14615989
146121 1 73854.000 14615990
146171 1 73701.000 14615991
146188 1 73662.000 14615992
146210 1 72509.000 14615993
146261 1 73784.000 14615994
146290 1 71541.000 14615995
146303 1 73588.000 14615996
146339 1 73485.000 14615997
146393 1 72760.000 14615998
146438 1 73627.000 14615999
146524 1 73252.000 14616000
146594 1 73246.000 14616001
146597 1 73528.000 14616002
146614 1 73355.000 14616003
146631 1 73587.000 14616004
146640 1 72895.000 14616005
146650 1 73386.000 14616006
146732 1 73443.000 14616007
146768 1 73529.000 14616008
146798 1 72866.000 14616009
146861 1 73482.000 14616010
146919 1 73371.000 14616011
146920 1 73192.000 14616012
146982 1 73249.000 14616013
147033 1 73389.000 14616014
147045 1 73389.000 14616015
147139 1 71049.000 14616016
147187 1 73293.000 14616017
147211 1 73146.000 14616018
147278 1 72521.000 14616019
147300 1 73194.000 14616020
147359 1 73234.000 14616021
147391 1 72801.000 14616022
147400 1 73214.000 14616023
147532 1 70577.000 14616024
147549 1 73057.000 14616025
147557 1 72786.000 14616026
147559 1 73135.000 14616027
147581 1 73121.000 14616028
147599 1 71659.000 14616029
147670 1 73077.000 14616030
147729 1 73044.000 14616031
147896 1 72967.000 14616032
147954 1 72940.000 14616033
147961 1 71680.000 14616034
147979 1 72759.000 14616035
148029 1 72901.000 14616036
148045 1 72508.000 14616037
148084 1 72873.000 14616038
148093 1 71898.000 14616039
148098 1 72403.000 14616040
148167 1 71934.000 14616041
148208 1 72813.000 14616042
148254 1 72754.000 14616043
148273 1 71695.000 14616044
148285 1 72775.000 14616045
148314 1 72036.000 14616046
148346 1 72741.000 14616047
148371 1 71326.000 14616048
148391 1 71257.000 14616049
148396 1 71950.000 14616050
148446 1 72648.000 14616051
148502 1 72670.000 14616052
148542 1 72641.000 14616053
148609 1 72458.000 14616054
148659 1 71992.000 14616055
148678 1 72380.000 14616056
148768 1 72396.000 14616057
148784 1 72528.000 14616058
148843 1 72500.000 14616059
148859 1 72469.000 14616060
148914 1 72321.000 14616061
149010 1 72423.000 14616062
149029 1 72184.000 14616063
149097 1 72377.000 14616064
149117 1 71897.000 14616065
149188 1 72254.000 14616066
149223 1 71959.000 14616067
149305 1 71065.000 14616068
149306 1 71364.000 14616069
149360 1 72042.000 14616070
149368 1 72234.000 14616071
149403 2 71992.000 14616073
149428 1 72175.000 14616074
149470 1 72194.000 14616075
149481 1 72136.000 14616076
149483 2 72036.000 14616078
149497 1 71889.000 14616079
149649 1 72114.000 14616080
149673 1 72102.000 14616081
149687 1 72094.000 14616082
149723 1 72069.000 14616083
149761 1 71605.000 14616084
149771 1 71983.000 14616085
149814 1 72034.000 14616086
149843 1 69965.000 14616087
149859 1 71980.000 14616088
149861 1 71945.000 14616089
149879 1 72003.000 14616090
149909 1 71989.000 14616091
149922 1 71586.000 14616092
149995 1 71747.000 14616093
150007 1 71942.000 14616094
150012 1 71938.000 14616095
150017 1 67655.000 14616096
150060 1 71882.000 14616097
150068 1 71913.000 14616098
150106 1 71270.000 14616099
150110 1 71891.000 14616100
150148 1 70809.000 14616101
150167 1 70839.000 14616102
150185 1 44839.000 14616103
150263 1 71819.000 14616104
150281 1 71809.000 14616105
150282 1 71684.000 14616106
150297 1 71802.000 14616107
150334 1 71122.000 14616108
150394 1 71739.000 14616109
150424 1 71717.000 14616110
150556 1 71679.000 14616111
150621 1 71270.000 14616112
150635 1 69830.000 14616113
150668 1 71609.000 14616114
150677 1 71608.000 14616115
150681 1 71594.000 14616116
150686 1 71611.000 14616117
150687 1 71615.000 14616118
150737 1 71593.000 14616119
150749 1 71434.000 14616120
150759 1 71542.000 14616121
150763 1 66017.000 14616122
150774 1 71571.000 14616123
150806 1 71560.000 14616124
150808 1 70624.000 14616125
150829 1 70565.000 14616126
150841 1 68322.000 14616127
150849 1 67123.000 14616128
150864 1 71334.000 14616129
150878 1 71522.000 14616130
150883 1 71523.000 14616131
150893 1 70507.000 14616132
150904 1 71391.000 14616133
150942 1 69682.000 14616134
150995 1 71422.000 14616135
151002 1 71399.000 14616136
151062 1 71433.000 14616137
151094 1 69732.000 14616138
151138 1 71304.000 14616139
151230 1 70811.000 14616140
151238 1 71337.000 14616141
151243 1 71279.000 14616142
151265 1 71315.000 14616143
151267 1 71342.000 14616144
151272 1 71340.000 14616145
151295 1 71328.000 14616146
151306 1 71324.000 14616147
151315 1 71320.000 14616148
151336 1 71307.000 14616149
151355 1 70100.000 14616150
151369 1 71125.000 14616151
151397 1 70703.000 14616152
151539 1 70894.000 14616153
151555 1 70906.000 14616154
151557 1 71189.000 14616155
151657 1 70182.000 14616156
151676 1 70964.000 14616157
151689 1 71143.000 14616158
151699 1 70798.000 14616159
151780 1 71101.000 14616160
151824 1 70951.000 14616161
151841 1 70920.000 14616162
151898 1 70921.000 14616163
151924 1 71032.000 14616164
151947 1 71019.000 14616165
151954 1 70628.000 14616166
151961 1 70447.000 14616167
151996 1 70171.000 14616168
152011 1 70989.000 14616169
152024 1 70822.000 14616170
152047 1 70963.000 14616171
152057 1 70970.000 14616172
152171 1 70548.000 14616173
152207 1 70473.000 14616174
152237 1 70703.000 14616175
152239 1 70298.000 14616176
152256 1 70877.000 14616177
152332 1 70442.000 14616178
152348 1 67406.000 14616179
152371 1 70822.000 14616180
152390 1 70817.000 14616181
152488 1 70768.000 14616182
152530 1 70725.000 14616183
152679 1 70565.000 14616184
152687 1 70348.000 14616185
152750 1 70368.000 14616186
152762 1 67916.000 14616187
152985 1 70178.000 14616188
153007 1 70530.000 14616189
153010 1 70151.000 14616190
153056 1 70507.000 14616191
153112 1 70461.000 14616192
153125 2 70477.000 14616194
153158 1 70281.000 14616195
153293 1 70399.000 14616196
153338 1 70373.000 14616197
153342 1 70239.000 14616198
153455 1 70293.000 14616199
153479 1 69823.000 14616200
153531 1 70291.000 14616201
153532 1 70290.000 14616202
153552 1 70280.000 14616203
153554 1 70274.000 14616204
153592 1 69875.000 14616205
153724 1 70192.000 14616206
153735 1 70196.000 14616207
153787 1 70174.000 14616208
153792 1 69264.000 14616209
153816 1 70158.000 14616210
153825 1 69956.000 14616211
153858 1 70120.000 14616212
153894 1 69301.000 14616213
154031 1 70062.000 14616214
154069 1 70043.000 14616215
154101 1 70030.000 14616216
154170 1 69994.000 14616217
154171 1 69537.000 14616218
154177 1 69996.000 14616219
154224 1 69968.000 14616220
154256 1 69951.000 14616221
154315 1 69933.000 14616222
154334 1 69910.000 14616223
154489 1 69840.000 14616224
154509 1 69795.000 14616225
154521 1 69474.000 14616226
154532 1 69835.000 14616227
154659 1 69757.000 14616228
154662 1 64453.000 14616229
154668 1 69764.000 14616230
154675 1 69612.000 14616231
154688 1 69747.000 14616232
154695 1 68535.000 14616233
154709 1 69592.000 14616234
154759 1 69567.000 14616235
154817 1 69706.000 14616236
154820 1 69704.000 14616237
154822 1 69654.000 14616238
154837 1 69612.000 14616239
154888 1 69672.000 14616240
154890 1 69581.000 14616241
155002 1 69576.000 14616242
155023 1 69207.000 14616243
155094 1 67755.000 14616244
155137 1 68751.000 14616245
155161 1 69513.000 14616246
155165 1 69529.000 14616247
155241 1 69515.000 14616248
155248 1 69503.000 14616249
155252 1 69174.000 14616250
155258 1 69493.000 14616251
155274 1 68703.000 14616252
155322 1 69479.000 14616253
155329 1 69472.000 14616254
155439 1 69415.000 14616255
155610 1 69340.000 14616256
155624 1 66346.000 14616257
155626 1 69342.000 14616258
155658 1 69330.000 14616259
155688 1 68651.000 14616260
155690 1 69315.000 14616261
155713 1 69305.000 14616262
155750 1 69162.000 14616263
155788 1 69256.000 14616264
155801 1 69260.000 14616265
155815 1 67993.000 14616266
155888 1 69217.000 14616267
155894 1 69224.000 14616268
155912 1 69150.000 14616269
155927 1 69177.000 14616270
155939 1 69204.000 14616271
156014 1 69166.000 14616272
156054 1 68823.000 14616273
156189 1 68430.000 14616274
156203 1 69087.000 14616275
156228 1 69050.000 14616276
156277 1 68782.000 14616277
156316 1 68967.000 14616278
156321 1 69030.000 14616279
156333 1 69010.000 14616280
156349 1 66029.000 14616281
156419 1 68991.000 14616282
156591 1 68877.000 14616283
156619 1 68765.000 14616284
156680 1 68686.000 14616285
156735 1 68679.000 14616286
156776 1 68550.000 14616287
156824 1 68804.000 14616288
156918 1 68311.000 14616289
156939 1 68762.000 14616290
156944 1 68677.000 14616291
156951 1 68758.000 14616292
156988 1 64880.000 14616293
157035 1 68722.000 14616294
157049 1 68714.000 14616295
157103 1 67120.000 14616296
157167 1 66374.000 14616297
157201 1 68506.000 14616298
157242 1 66531.000 14616299
157255 1 68626.000 14616300
157282 1 68603.000 14616301
157358 1 66093.000 14616302
157393 1 68565.000 14616303
157428 1 68423.000 14616304
157452 1 68504.000 14616305
157549 1 68479.000 14616306
157553 1 68492.000 14616307
157581 1 68471.000 14616308
157610 1 67323.000 14616309
157671 1 68288.000 14616310
157699 1 68421.000 14616311
157826 1 68178.000 14616312
158017 1 66751.000 14616313
158029 1 68288.000 14616314
158178 1 68223.000 14616315
158179 1 68203.000 14616316
158198 1 67543.000 14616317
158328 1 63000.000 14616318
158373 1 67866.000 14616319
158492 1 67500.000 14616320
158513 1 65845.000 14616321
158522 1 67734.000 14616322
158550 1 67989.000 14616323
158589 1 68047.000 14616324
158631 1 68021.000 14616325
158686 1 65765.000 14616326
158740 1 65397.000 14616327
158884 1 67531.000 14616328
158910 1 67341.000 14616329
158937 1 64734.000 14616330
158957 1 67834.000 14616331
158987 1 65921.000 14616332
159001 1 67725.000 14616333
159052 1 66343.000 14616334
159232 1 67773.000 14616335
159239 1 67768.000 14616336
159381 1 67710.000 14616337
159483 1 65359.000 14616338
159507 1 67481.000 14616339
159602 1 67613.000 14616340
159646 1 67183.000 14616341
159738 1 66554.000 14616342
159786 1 67308.000 14616343
159814 1 67106.000 14616344
159862 1 67082.000 14616345
159945 1 61025.000 14616346
159990 1 67450.000 14616347
160071 1 67415.000 14616348
160082 1 67388.000 14616349
160089 1 66757.000 14616350
160116 1 66887.000 14616351
160119 1 66674.000 14616352
160138 1 67135.000 14616353
160162 1 67343.000 14616354
160218 1 67025.000 14616355
160220 1 66483.000 14616356
160247 1 67273.000 14616357
160275 1 67124.000 14616358
160319 1 67146.000 14616359
160325 1 67171.000 14616360
160387 1 67286.000 14616361
160465 1 66581.000 14616362
160472 1 67246.000 14616363
160492 1 67241.000 14616364
160516 1 66605.000 14616365
160543 1 67163.000 14616366
160565 1 66290.000 14616367
160643 1 63296.000 14616368
160682 1 67004.000 14616369
160692 1 67057.000 14616370
160718 1 67147.000 14616371
160732 1 67141.000 14616372
160733 1 66958.000 14616373
160917 1 67063.000 14616374
161042 1 66950.000 14616375
161062 1 67002.000 14616376
161101 1 66981.000 14616377
161222 1 66937.000 14616378
161311 1 66823.000 14616379
161361 1 66537.000 14616380
161377 1 66870.000 14616381
161387 1 66652.000 14616382
161497 1 66822.000 14616383
161530 1 66491.000 14616384
161556 1 66790.000 14616385
161621 1 66756.000 14616386
161627 1 66770.000 14616387
161656 1 66757.000 14616388
161765 1 65734.000 14616389
161826 1 66687.000 14616390
161890 1 65632.000 14616391
161891 1 66651.000 14616392
161928 1 66618.000 14616393
161959 1 66603.000 14616394
162050 1 66567.000 14616395
162058 1 65417.000 14616396
162078 1 65726.000 14616397
162159 1 66375.000 14616398
162170 1 65752.000 14616399
162211 1 66515.000 14616400
162217 1 63587.000 14616401
162252 1 66371.000 14616402
162285 1 66496.000 14616403
162293 1 65743.000 14616404
162297 1 66440.000 14616405
162301 1 66232.000 14616406
162346 1 65795.000 14616407
162373 1 66463.000 14616408
162383 1 66171.000 14616409
162412 1 66386.000 14616410
162416 1 66291.000 14616411
162445 1 66018.000 14616412
162605 1 64507.000 14616413
162607 1 66333.000 14616414
162610 1 66329.000 14616415
162637 1 66071.000 14616416
162649 1 66349.000 14616417
162696 1 65993.000 14616418
162771 1 66299.000 14616419
162792 1 27795.000 14616420
162811 1 66284.000 14616421
162881 1 66255.000 14616422
162882 1 66255.000 14616423
162914 1 66242.000 14616424
162915 1 66044.000 14616425
162934 1 65543.000 14616426
162941 1 66229.000 14616427
162980 1 64940.000 14616428
162985 1 66072.000 14616429
163103 1 65833.000 14616430
163126 1 65580.000 14616431
163258 1 66102.000 14616432
163275 1 66092.000 14616433
163417 1 64251.000 14616434
163447 1 65881.000 14616435
163556 1 65982.000 14616436
163583 1 65732.000 14616437
163638 1 65947.000 14616438
163757 1 65895.000 14616439
163840 1 65864.000 14616440
163873 1 65252.000 14616441
163929 1 20522.000 14616442
163953 1 65596.000 14616443
163985 1 65809.000 14616444
163997 1 65804.000 14616445
164098 1 65761.000 14616446
164124 1 65677.000 14616447
164129 1 63150.000 14616448
164229 1 65709.000 14616449
164281 1 65674.000 14616450
164294 1 65680.000 14616451
164329 1 64361.000 14616452
164338 1 65616.000 14616453
164433 1 65628.000 14616454
164571 1 65235.000 14616455
164612 1 65336.000 14616456
164816 1 65077.000 14616457
164937 1 65337.000 14616458
164997 1 65406.000 14616459
164998 1 62047.000 14616460
165046 1 64773.000 14616461
165191 1 65285.000 14616462
165199 1 65325.000 14616463
165355 1 65232.000 14616464
165438 2 63255.000 14616466
165466 1 65193.000 14616467
165502 1 65191.000 14616468
165513 1 65035.000 14616469
165521 1 65199.000 14616470
165531 1 64360.000 14616471
165562 1 65089.000 14616472
165582 1 65160.000 14616473
165596 1 65165.000 14616474
165684 1 64970.000 14616475
165689 1 63512.000 14616476
165702 1 65126.000 14616477
165804 1 65068.000 14616478
165809 1 65027.000 14616479
165822 1 64981.000 14616480
165840 1 63434.000 14616481
165909 1 65040.000 14616482
165973 1 65019.000 14616483
165984 1 65015.000 14616484
166130 1 64948.000 14616485
166162 1 64781.000 14616486
166253 1 64132.000 14616487
166354 1 64766.000 14616488
166440 1 64839.000 14616489
166456 1 63957.000 14616490
166470 1 64826.000 14616491
166489 1 57401.000 14616492
166591 1 64780.000 14616493
166619 1 64755.000 14616494
166743 1 63012.000 14616495
166762 1 64546.000 14616496
166828 1 64685.000 14616497
166831 1 64685.000 14616498
166858 1 64663.000 14616499
166888 1 64260.000 14616500
166921 1 64652.000 14616501
166967 1 64631.000 14616502
166996 1 63631.000 14616503
167003 1 64512.000 14616504
167097 1 64584.000 14616505
167118 1 64450.000 14616506
167151 1 64561.000 14616507
167210 1 64539.000 14616508
167211 1 63473.000 14616509
167243 1 62257.000 14616510
167250 1 64525.000 14616511
167292 1 64497.000 14616512
167313 1 64430.000 14616513
167352 1 64485.000 14616514
